82|1;36.0;54.0;BUSY;35.84;0.5880026035475675;{pos_12};47.211102550927976;0;0|2;78.0;50.0;BUSY;29.6;0.0;{pos_15};68.0;0;0|3;30.0;42.0;BUSY;35.6;-1.5707963267948966;{pos_5,pos_4};48.0;0;0|
83|1;36.0;54.0;BUSY;35.84;0.5880026035475675;{pos_12};47.211102550927976;0;0|2;78.0;50.0;BUSY;29.6;0.0;{pos_15};68.0;0;0|3;30.0;42.0;BUSY;35.6;-1.5707963267948966;{pos_5,pos_4};48.0;0;0|
84|1;39.0;56.0;BUSY;34.76;0.5880026035475675;{pos_12};50.81665382639196;0;0|2;78.0;50.0;BUSY;29.6;0.0;{pos_15};68.0;0;0|3;30.0;40.0;BUSY;35.0;-1.5707963267948966;{pos_5,pos_4};50.0;0;0|
85|1;39.0;56.0;BUSY;34.76;0.5880026035475675;{pos_12};50.81665382639196;0;0|2;81.0;50.0;BUSY;28.7;0.0;{pos_15};71.0;0;0|3;30.0;40.0;BUSY;35.0;-1.5707963267948966;{pos_5,pos_4};50.0;0;0|
86|1;39.0;56.0;BUSY;34.76;0.5880026035475675;{pos_12};50.81665382639196;0;0|2;81.0;50.0;BUSY;28.7;0.0;{pos_15};71.0;0;0|3;30.0;38.0;BUSY;34.4;-1.5707963267948966;{pos_5,pos_4};52.0;0;0|
87|1;39.0;56.0;BUSY;34.76;0.5880026035475675;{pos_12};50.81665382639196;0;0|2;81.0;50.0;BUSY;28.7;0.0;{pos_15};71.0;0;0|3;30.0;38.0;BUSY;34.4;-1.5707963267948966;{pos_5,pos_4};52.0;0;0|
88|1;42.0;58.0;BUSY;33.68;0.5880026035475675;{pos_12};54.42220510185595;0;0|2;84.0;50.0;BUSY;27.8;0.0;{pos_15};74.0;0;0|3;30.0;36.0;BUSY;33.8;-1.5707963267948966;{pos_5,pos_4};54.0;0;0|
89|1;42.0;58.0;BUSY;33.68;0.5880026035475675;{pos_12};54.42220510185595;0;0|2;84.0;50.0;BUSY;27.8;0.0;{pos_15};74.0;0;0|3;30.0;36.0;BUSY;33.8;-1.5707963267948966;{pos_5,pos_4};54.0;0;0|
90|1;42.0;58.0;BUSY;33.68;0.5880026035475675;{pos_12};54.42220510185595;0;0|2;84.0;50.0;BUSY;27.8;0.0;{pos_15};74.0;0;0|3;30.0;34.0;BUSY;33.2;-1.5707963267948966;{pos_5,pos_4};56.0;0;0|
91|1;42.0;58.0;BUSY;33.68;0.5880026035475675;{pos_12};54.42220510185595;0;0|2;87.0;50.0;BUSY;26.9;0.0;{pos_15};77.0;0;0|3;30.0;34.0;BUSY;33.2;-1.5707963267948966;{pos_5,pos_4};56.0;0;0|
92|1;45.0;60.0;BUSY;32.6;0.5880026035475675;{pos_12};58.02775637731994;0;0|2;87.0;50.0;BUSY;26.9;0.0;{pos_15};77.0;0;0|3;30.0;32.0;BUSY;32.6;-1.5707963267948966;{pos_5,pos_4};58.0;0;0|
93|1;45.0;60.0;BUSY;32.6;0.5880026035475675;{pos_12};58.02775637731994;0;0|2;87.0;50.0;BUSY;26.9;0.0;{pos_15};77.0;0;0|3;30.0;32.0;BUSY;32.6;-1.5707963267948966;{pos_5,pos_4};58.0;0;0|
94|1;45.0;60.0;BUSY;32.6;0.5880026035475675;{pos_12};58.02775637731994;0;0|2;90.0;50.0;BUSY;26.0;0.0;{pos_15};80.0;0;0|3;30.0;30.0;BUSY;32.0;-1.5707963267948966;{pos_5,pos_4};60.0;0;0|
95|1;48.0;62.0;BUSY;31.52;0.5880026035475675;{pos_12};61.63330765278393;0;0|2;90;50;IDLE;26.0;0.0;{};80.0;0;0|3;30;30;BUSY;32.0;-1.5707963267948966;{pos_4};60.0;0;0|
96|1;48.0;62.0;BUSY;31.52;0.5880026035475675;{pos_12};61.63330765278393;0;0|2;90;50;BUSY;26.0;1.5707963267948966;{pos_16};80.0;0;0|3;30.0;28.0;BUSY;31.4;-1.5707963267948966;{pos_4};62.0;0;0|
97|1;48.0;62.0;BUSY;31.52;0.5880026035475675;{pos_12};61.63330765278393;0;0|2;90;50;BUSY;26.0;1.5707963267948966;{pos_16};80.0;0;0|3;30.0;28.0;BUSY;31.4;-1.5707963267948966;{pos_4};62.0;0;0|
98|1;48.0;62.0;BUSY;31.52;0.5880026035475675;{pos_12};61.63330765278393;0;0|2;90;50;BUSY;26.0;1.5707963267948966;{pos_16};80.0;0;0|3;30.0;26.0;BUSY;30.8;-1.5707963267948966;{pos_4};64.0;0;0|
99|1;51.0;64.0;BUSY;30.44;0.5880026035475675;{pos_12};65.23885892824792;0;0|2;90.0;54.0;BUSY;24.8;1.5707963267948966;{pos_16};84.0;0;0|3;30.0;26.0;BUSY;30.8;-1.5707963267948966;{pos_4};64.0;0;0|
100|1;51.0;64.0;BUSY;30.44;0.5880026035475675;{pos_12};65.23885892824792;0;0|2;90.0;54.0;BUSY;24.8;1.5707963267948966;{pos_16};84.0;0;0|3;30.0;24.0;BUSY;30.2;-1.5707963267948966;{pos_4};66.0;0;0|
101|1;51.0;64.0;BUSY;30.44;0.5880026035475675;{pos_12};65.23885892824792;0;0|2;90.0;54.0;BUSY;24.8;1.5707963267948966;{pos_16};84.0;0;0|3;30.0;24.0;BUSY;30.2;-1.5707963267948966;{pos_4};66.0;0;0|
102|1;54.0;66.0;BUSY;29.36;0.5880026035475675;{pos_12};68.84441020371192;0;0|2;90.0;54.0;BUSY;24.8;1.5707963267948966;{pos_16};84.0;0;0|3;30.0;22.0;BUSY;29.6;-1.5707963267948966;{pos_4};68.0;0;0|
103|1;54.0;66.0;BUSY;29.36;0.5880026035475675;{pos_12};68.84441020371192;0;0|2;90.0;58.0;BUSY;23.6;1.5707963267948966;{pos_16};88.0;0;0|3;30.0;22.0;BUSY;29.6;-1.5707963267948966;{pos_4};68.0;0;0|
104|1;54.0;66.0;BUSY;29.36;0.5880026035475675;{pos_12};68.84441020371192;0;0|2;90.0;58.0;BUSY;23.6;1.5707963267948966;{pos_16};88.0;0;0|3;30.0;20.0;BUSY;29.0;-1.5707963267948966;{pos_4};70.0;0;0|
105|1;54.0;66.0;BUSY;29.36;0.5880026035475675;{pos_12};68.84441020371192;0;0|2;90.0;58.0;BUSY;23.6;1.5707963267948966;{pos_16};88.0;0;0|3;30.0;20.0;BUSY;29.0;-1.5707963267948966;{pos_4};70.0;0;0|
106|1;57.0;68.0;BUSY;28.28;0.5880026035475675;{pos_12};72.44996147917591;0;0|2;90.0;58.0;BUSY;23.6;1.5707963267948966;{pos_16};88.0;0;0|3;30.0;18.0;BUSY;28.4;-1.5707963267948966;{pos_4};72.0;0;0|
107|1;57.0;68.0;BUSY;28.28;0.5880026035475675;{pos_12};72.44996147917591;0;0|2;90.0;62.0;BUSY;22.4;1.5707963267948966;{pos_16};92.0;0;0|3;30.0;18.0;BUSY;28.4;-1.5707963267948966;{pos_4};72.0;0;0|
108|1;57.0;68.0;BUSY;28.28;0.5880026035475675;{pos_12};72.44996147917591;0;0|2;90.0;62.0;BUSY;22.4;1.5707963267948966;{pos_16};92.0;0;0|3;30.0;16.0;BUSY;27.8;-1.5707963267948966;{pos_4};74.0;0;0|
109|1;57.0;68.0;BUSY;28.28;0.5880026035475675;{pos_12};72.44996147917591;0;0|2;90.0;62.0;BUSY;22.4;1.5707963267948966;{pos_16};92.0;0;0|3;30.0;16.0;BUSY;27.8;-1.5707963267948966;{pos_4};74.0;0;0|
110|1;60;70;IDLE;27.2;0.5880026035475675;{};76.0555127546399;0;0|2;90.0;62.0;BUSY;22.4;1.5707963267948966;{pos_16};92.0;0;0|3;30.0;14.0;BUSY;27.2;-1.5707963267948966;{pos_4};76.0;0;0|
111|1;60;70;BUSY;27.2;-1.5707963267948966;{pos_11,pos_10,pos_9,pos_14};76.0555127546399;0;0|2;90.0;66.0;BUSY;21.2;1.5707963267948966;{pos_16};96.0;0;0|3;30.0;14.0;BUSY;27.2;-1.5707963267948966;{pos_4};76.0;0;0|
112|1;60.0;68.0;BUSY;26.6;-1.5707963267948966;{pos_11,pos_10,pos_9,pos_14};78.0555127546399;0;0|2;90.0;66.0;BUSY;21.2;1.5707963267948966;{pos_16};96.0;0;0|3;30.0;12.0;BUSY;26.6;-1.5707963267948966;{pos_4};78.0;0;0|
